Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position
2023,japanese-grand-prix,Verstappen,Red Bull,91.647,0.0,25.0,90.688,0.0,19.0,90.267,0.0,12.0,1.0
2023,japanese-grand-prix,Sainz,Ferrari,92.273,0.626,24.0,91.237,0.549,22.0,91.137,0.87,20.0,6.0
2023,japanese-grand-prix,Norris,McLaren,92.392,0.745,24.0,91.152,0.464,22.0,90.507,0.24,16.0,3.0
2023,japanese-grand-prix,Leclerc,Ferrari,92.574,0.927,25.0,91.008,0.32,23.0,91.022,0.755,20.0,4.0
2023,japanese-grand-prix,Tsunoda,AlphaTauri,92.597,0.95,21.0,92.178,1.49,26.0,91.951,1.684,18.0,9.0
2023,japanese-grand-prix,Alonso,Aston Martin,92.65,1.003,23.0,91.492,0.804,22.0,91.549,1.282,16.0,10.0
2023,japanese-grand-prix,Piastri,McLaren,92.713,1.066,26.0,91.662,0.974,22.0,90.555,0.288,15.0,2.0
2023,japanese-grand-prix,Albon,Williams,92.991,1.344,24.0,91.555,0.867,23.0,92.113,1.846,12.0,13.0
2023,japanese-grand-prix,Lawson,AlphaTauri,93.005,1.358,28.0,92.141,1.453,23.0,92.048,1.781,18.0,11.0
2023,japanese-grand-prix,Stroll,Aston Martin,93.04,1.393,17.0,91.771,1.083,22.0,92.154,1.887,19.0,17.0
2023,japanese-grand-prix,Pérez,Red Bull,93.043,1.396,25.0,91.71,1.022,24.0,91.004,0.737,12.0,5.0
2023,japanese-grand-prix,Gasly,Alpine,93.129,1.482,23.0,92.179,1.491,22.0,92.199,1.932,15.0,12.0
2023,japanese-grand-prix,Russell,Mercedes,93.31,1.663,24.0,91.328,0.64,22.0,91.505,1.238,9.0,8.0
2023,japanese-grand-prix,Hülkenberg,Haas,93.448,1.801,24.0,91.797,1.109,24.0,91.979,1.712,13.0,18.0
2023,japanese-grand-prix,Ocon,Alpine,93.516,1.869,22.0,91.794,1.106,22.0,91.924,1.657,13.0,14.0
2023,japanese-grand-prix,Hamilton,Mercedes,93.699,2.052,22.0,91.829,1.141,21.0,91.159,0.892,13.0,7.0
2023,japanese-grand-prix,Bottas,Alfa Romeo,93.86,2.213,24.0,91.739,1.051,22.0,91.699,1.432,15.0,16.0
2023,japanese-grand-prix,Magnussen,Haas,93.975,2.328,23.0,92.169,1.481,23.0,91.88,1.613,16.0,15.0
2023,japanese-grand-prix,Sargeant,Williams,94.212,2.565,27.0,92.32,1.632,25.0,92.002,1.735,13.0,20.0
2023,japanese-grand-prix,Zhou,Alfa Romeo,94.831,3.184,23.0,92.165,1.477,16.0,91.668,1.401,15.0,19.0
2023,mexican-grand-prix,Verstappen,Red Bull,79.718,0.0,29.0,78.686,0.0,26.0,77.887,0.0,19.0,3.0
2023,mexican-grand-prix,Albon,Williams,79.813,0.095,31.0,79.446,0.76,23.0,77.957,0.07,19.0,14.0
2023,mexican-grand-prix,Pérez,Red Bull,80.015,0.297,28.0,78.988,0.302,29.0,78.026,0.139,19.0,5.0
2023,mexican-grand-prix,Norris,McLaren,80.237,0.519,30.0,78.805,0.119,31.0,78.48,0.593,21.0,19.0
2023,mexican-grand-prix,Leclerc,Ferrari,80.297,0.579,30.0,78.952,0.266,33.0,78.97,1.083,22.0,1.0
2023,mexican-grand-prix,Piastri,McLaren,80.463,0.745,32.0,79.163,0.477,31.0,78.392,0.505,22.0,7.0
2023,mexican-grand-prix,Sainz,Ferrari,80.479,0.761,23.0,79.257,0.571,34.0,79.293,1.406,23.0,2.0
2023,mexican-grand-prix,Ricciardo,AlphaTauri,80.568,0.85,30.0,79.002,0.316,31.0,78.499,0.612,15.0,4.0
2023,mexican-grand-prix,Ocon,Alpine,80.677,0.959,26.0,79.077,0.391,29.0,79.839,1.952,19.0,16.0
2023,mexican-grand-prix,Stroll,Aston Martin,80.687,0.969,26.0,80.075,1.389,17.0,79.094,1.207,21.0,18.0
2023,mexican-grand-prix,Hamilton,Mercedes,80.724,1.006,25.0,79.024,0.338,30.0,78.522,0.635,21.0,6.0
2023,mexican-grand-prix,Hülkenberg,Haas,80.968,1.25,29.0,79.535,0.849,29.0,79.32,1.433,18.0,12.0
2023,mexican-grand-prix,Zhou,Alfa Romeo,81.129,1.411,27.0,79.415,0.729,27.0,78.917,1.03,21.0,10.0
2023,mexican-grand-prix,Sargeant,Williams,81.157,1.439,30.0,79.9,1.214,26.0,78.718,0.831,15.0,20.0
2023,mexican-grand-prix,Alonso,Aston Martin,81.347,1.629,17.0,80.426,1.74,30.0,79.471,1.584,21.0,13.0
2023,las-vegas-grand-prix,Leclerc,Ferrari,100.909,0.0,4.0,95.265,0.0,39.0,95.908,1.815,22.0,1.0
2023,las-vegas-grand-prix,Hülkenberg,Haas,103.446,2.537,4.0,96.489,1.224,33.0,95.112,1.019,17.0,13.0
2023,las-vegas-grand-prix,Magnussen,Haas,104.261,3.352,4.0,96.917,1.652,37.0,95.067,0.974,18.0,9.0
2023,las-vegas-grand-prix,Verstappen,Red Bull,104.397,3.488,4.0,96.183,0.918,37.0,94.653,0.56,14.0,3.0
2023,las-vegas-grand-prix,Ocon,Alpine,105.365,4.456,5.0,97.241,1.976,37.0,95.297,1.204,15.0,17.0
2023,las-vegas-grand-prix,Russell,Mercedes,105.497,4.588,4.0,96.89,1.625,37.0,94.093,0.0,23.0,4.0
2023,las-vegas-grand-prix,Sainz,Ferrari,105.824,4.915,4.0,95.782,0.517,39.0,95.939,1.846,21.0,2.0
2023,las-vegas-grand-prix,Tsunoda,AlphaTauri,105.908,4.999,5.0,97.412,2.147,41.0,96.087,1.994,15.0,20.0
2023,las-vegas-grand-prix,Pérez,Red Bull,106.793,5.884,4.0,96.085,0.82,36.0,94.706,0.613,13.0,12.0
2023,las-vegas-grand-prix,Bottas,Alfa Romeo,107.147,6.238,5.0,96.129,0.864,36.0,94.908,0.815,18.0,8.0
2023,las-vegas-grand-prix,Gasly,Alpine,108.253,7.344,5.0,97.134,1.869,33.0,96.485,2.392,12.0,5.0
2023,las-vegas-grand-prix,Hamilton,Mercedes,108.513,7.604,4.0,96.663,1.398,42.0,94.853,0.76,24.0,11.0
2023,las-vegas-grand-prix,Ricciardo,AlphaTauri,108.65,7.741,4.0,97.68,2.415,40.0,97.778,3.685,15.0,15.0
2023,las-vegas-grand-prix,Zhou,Alfa Romeo,108.822,7.913,5.0,97.656,2.391,36.0,95.881,1.788,15.0,18.0
2023,las-vegas-grand-prix,Norris,McLaren,108.947,8.038,3.0,96.864,1.599,33.0,95.089,0.996,17.0,16.0
2023,abu-dhabi-grand-prix,Russell,Mercedes,86.072,0.0,26.0,85.122,0.313,17.0,84.418,0.0,14.0,4.0
2023,abu-dhabi-grand-prix,Ricciardo,AlphaTauri,86.433,0.361,26.0,85.467,0.658,16.0,85.597,1.179,15.0,15.0
2023,abu-dhabi-grand-prix,Bottas,Alfa Romeo,86.453,0.381,21.0,85.024,0.215,16.0,85.42,1.002,16.0,18.0
2023,abu-dhabi-grand-prix,Stroll,Aston Martin,86.631,0.559,21.0,85.492,0.683,17.0,85.405,0.987,24.0,13.0
2023,abu-dhabi-grand-prix,Piastri,McLaren,86.665,0.593,25.0,85.361,0.552,18.0,84.81,0.392,16.0,3.0
2023,abu-dhabi-grand-prix,Sainz,Ferrari,86.676,0.604,24.0,86.707,1.898,4.0,85.713,1.295,29.0,16.0
2023,abu-dhabi-grand-prix,Gasly,Alpine,86.72,0.648,26.0,85.321,0.512,15.0,85.303,0.885,18.0,10.0
2023,abu-dhabi-grand-prix,Tsunoda,AlphaTauri,86.725,0.653,27.0,85.669,0.86,17.0,85.222,0.804,15.0,6.0
2023,abu-dhabi-grand-prix,Sargeant,Williams,86.742,0.67,27.0,86.659,1.85,17.0,85.205,0.787,17.0,20.0
2023,abu-dhabi-grand-prix,Magnussen,Haas,87.462,1.39,26.0,86.413,1.604,18.0,85.652,1.234,20.0,17.0
2022,bahrain-grand-prix,Gasly,AlphaTauri,94.193,0.0,23.0,93.621,1.685,24.0,94.176,1.632,18.0,10.0
2022,bahrain-grand-prix,Leclerc,Ferrari,94.557,0.364,22.0,92.023,0.087,20.0,92.64,0.096,16.0,1.0
2022,bahrain-grand-prix,Sainz,Ferrari,94.611,0.418,23.0,92.52,0.584,22.0,93.053,0.509,20.0,3.0
2022,bahrain-grand-prix,Russell,Mercedes,94.629,0.436,23.0,92.529,0.593,25.0,92.935,0.391,19.0,9.0
2022,bahrain-grand-prix,Verstappen,Red Bull,94.742,0.549,22.0,91.936,0.0,20.0,92.544,0.0,15.0,2.0
2022,bahrain-grand-prix,Stroll,Aston Martin,94.814,0.621,22.0,93.958,2.022,25.0,93.92,1.376,14.0,19.0
2022,bahrain-grand-prix,Hamilton,Mercedes,94.943,0.75,17.0,93.144,1.208,23.0,93.121,0.577,15.0,5.0
2022,bahrain-grand-prix,Alonso,Alpine,95.0,0.807,14.0,92.877,0.941,24.0,94.628,2.084,15.0,8.0
2022,bahrain-grand-prix,Pérez,Red Bull,95.05,0.857,23.0,92.958,1.022,20.0,92.791,0.247,20.0,4.0
2022,bahrain-grand-prix,Zhou,Alfa Romeo,95.053,0.86,20.0,93.953,2.017,27.0,93.88,1.336,18.0,15.0
2022,bahrain-grand-prix,Ocon,Alpine,95.151,0.958,15.0,93.36,1.424,25.0,94.957,2.413,16.0,11.0
2022,bahrain-grand-prix,Latifi,Williams,95.644,1.451,15.0,94.486,2.55,28.0,95.667,3.123,14.0,20.0
2022,bahrain-grand-prix,Hülkenberg,Aston Martin,95.815,1.622,23.0,94.061,2.125,28.0,93.971,1.427,18.0,17.0
2022,bahrain-grand-prix,Albon,Williams,95.923,1.73,17.0,94.735,2.799,22.0,94.868,2.324,15.0,14.0
2022,bahrain-grand-prix,Norris,McLaren,96.304,2.111,22.0,93.28,1.344,27.0,93.955,1.411,18.0,13.0
2022,bahrain-grand-prix,Ricciardo,McLaren,96.402,2.209,20.0,94.166,2.23,12.0,94.378,1.834,20.0,18.0
2022,bahrain-grand-prix,Schumacher,Haas,96.536,2.343,23.0,93.085,1.149,24.0,94.295,1.751,17.0,12.0
2022,bahrain-grand-prix,Magnussen,Haas,96.804,2.611,21.0,93.183,1.247,23.0,93.437,0.893,15.0,7.0
2022,saudi-arabian-grand-prix,Leclerc,Ferrari,90.772,0.0,17.0,90.074,0.0,15.0,89.735,0.0,23.0,2.0
2022,saudi-arabian-grand-prix,Verstappen,Red Bull,90.888,0.116,24.0,90.214,0.14,23.0,89.768,0.033,12.0,4.0
2022,saudi-arabian-grand-prix,Bottas,Alfa Romeo,91.084,0.312,22.0,90.832,0.758,14.0,90.03,0.295,22.0,8.0
2022,saudi-arabian-grand-prix,Sainz,Ferrari,91.139,0.367,14.0,90.32,0.246,12.0,90.009,0.274,22.0,3.0
2022,saudi-arabian-grand-prix,Gasly,AlphaTauri,91.317,0.545,28.0,90.963,0.889,29.0,90.148,0.413,11.0,9.0
2022,saudi-arabian-grand-prix,Tsunoda,AlphaTauri,91.505,0.733,26.0,90.886,0.812,26.0,90.415,0.68,19.0,20.0
2022,saudi-arabian-grand-prix,Pérez,Red Bull,91.563,0.791,25.0,90.36,0.286,24.0,89.833,0.098,16.0,1.0
2022,saudi-arabian-grand-prix,Ocon,Alpine,92.026,1.254,26.0,90.76,0.686,26.0,90.139,0.404,16.0,5.0
2022,saudi-arabian-grand-prix,Hamilton,Mercedes,92.364,1.592,20.0,90.513,0.439,24.0,90.707,0.972,17.0,16.0
2022,saudi-arabian-grand-prix,Alonso,Alpine,92.381,1.609,23.0,90.944,0.87,27.0,90.296,0.561,17.0,7.0
2022,saudi-arabian-grand-prix,Ricciardo,McLaren,92.506,1.734,24.0,91.527,1.453,23.0,91.186,1.451,16.0,12.0
2022,saudi-arabian-grand-prix,Stroll,Aston Martin,92.582,1.81,23.0,91.372,1.298,28.0,91.067,1.332,18.0,15.0
2022,saudi-arabian-grand-prix,Norris,McLaren,92.594,1.822,24.0,90.735,0.661,26.0,91.529,1.794,17.0,11.0
2022,saudi-arabian-grand-prix,Zhou,Alfa Romeo,92.608,1.836,26.0,91.615,1.541,27.0,90.946,1.211,20.0,13.0
2022,saudi-arabian-grand-prix,Russell,Mercedes,92.839,2.067,19.0,90.664,0.59,29.0,90.983,1.248,15.0,6.0
2022,saudi-arabian-grand-prix,Hülkenberg,Aston Martin,93.034,2.262,23.0,91.615,1.541,30.0,91.424,1.689,18.0,18.0
2022,saudi-arabian-grand-prix,Albon,Williams,93.087,2.315,25.0,91.866,1.792,29.0,91.374,1.639,16.0,17.0
2022,saudi-arabian-grand-prix,Latifi,Williams,93.529,2.757,26.0,91.814,1.74,26.0,91.992,2.257,13.0,19.0
2022,saudi-arabian-grand-prix,Schumacher,Haas,94.429,3.657,22.0,91.169,1.095,27.0,90.765,1.03,17.0,14.0
2022,australian-grand-prix,Sainz,Ferrari,79.806,0.0,24.0,79.376,0.398,27.0,79.419,0.302,17.0,9.0
2022,australian-grand-prix,Leclerc,Ferrari,80.377,0.571,21.0,78.978,0.0,27.0,79.249,0.132,15.0,1.0
2022,australian-grand-prix,Pérez,Red Bull,80.399,0.593,20.0,79.658,0.68,20.0,79.265,0.148,17.0,3.0
2022,australian-grand-prix,Verstappen,Red Bull,80.626,0.82,22.0,79.223,0.245,22.0,79.809,0.692,16.0,2.0
2022,australian-grand-prix,Norris,McLaren,80.878,1.072,22.0,80.1,1.122,24.0,79.117,0.0,12.0,4.0
2022,australian-grand-prix,Ocon,Alpine,81.004,1.198,27.0,79.842,0.864,25.0,80.205,1.088,14.0,8.0
2022,australian-grand-prix,Hamilton,Mercedes,81.027,1.221,26.0,80.521,1.543,23.0,79.896,0.779,13.0,5.0
2022,australian-grand-prix,Ricciardo,McLaren,81.155,1.349,23.0,80.203,1.225,24.0,79.693,0.576,14.0,7.0
2022,australian-grand-prix,Alonso,Alpine,81.229,1.423,21.0,79.537,0.559,22.0,79.275,0.158,15.0,10.0
2022,australian-grand-prix,Bottas,Alfa Romeo,81.247,1.441,23.0,80.055,1.077,25.0,80.008,0.891,17.0,12.0
2022,australian-grand-prix,Tsunoda,AlphaTauri,81.289,1.483,26.0,80.424,1.446,30.0,80.071,0.954,12.0,13.0
2022,australian-grand-prix,Russell,Mercedes,81.457,1.651,26.0,80.212,1.234,25.0,80.096,0.979,16.0,6.0
2022,australian-grand-prix,Gasly,AlphaTauri,81.701,1.895,26.0,80.142,1.164,27.0,80.133,1.016,14.0,11.0
2022,australian-grand-prix,Zhou,Alfa Romeo,81.821,2.015,21.0,81.063,2.085,23.0,80.836,1.719,16.0,14.0
2022,australian-grand-prix,Stroll,Aston Martin,81.869,2.063,24.0,80.611,1.633,28.0,81.636,2.519,11.0,19.0
2022,australian-grand-prix,Albon,Williams,82.754,2.948,25.0,81.912,2.934,28.0,80.958,1.841,16.0,20.0
2022,australian-grand-prix,Magnussen,Haas,83.186,3.38,18.0,81.191,2.213,23.0,81.025,1.908,14.0,16.0
2022,australian-grand-prix,Latifi,Williams,83.924,4.118,25.0,82.307,3.329,24.0,81.05,1.933,14.0,18.0
2022,australian-grand-prix,Schumacher,Haas,84.349,4.543,15.0,81.974,2.996,22.0,80.692,1.575,17.0,15.0
2022,miami-grand-prix,Leclerc,Ferrari,91.098,0.0,26.0,90.044,0.106,21.0,90.498,0.194,23.0,1.0
2022,miami-grand-prix,Russell,Mercedes,91.169,0.071,23.0,89.938,0.0,18.0,91.924,1.62,19.0,12.0
2022,miami-grand-prix,Pérez,Red Bull,91.301,0.203,22.0,90.15,0.212,19.0,90.304,0.0,21.0,4.0
2022,miami-grand-prix,Gasly,AlphaTauri,91.498,0.4,27.0,90.547,0.609,20.0,91.901,1.597,18.0,7.0
2022,miami-grand-prix,Sainz,Ferrari,91.528,0.43,25.0,90.964,1.026,9.0,91.172,0.868,24.0,2.0
2022,miami-grand-prix,Albon,Williams,91.854,0.756,20.0,91.71,1.772,21.0,91.501,1.197,14.0,18.0
2022,miami-grand-prix,Hamilton,Mercedes,91.956,0.858,23.0,90.179,0.241,18.0,91.89,1.586,20.0,6.0
2022,miami-grand-prix,Magnussen,Haas,92.559,1.461,20.0,90.921,0.983,19.0,91.227,0.923,20.0,16.0
2022,miami-grand-prix,Ricciardo,McLaren,92.592,1.494,21.0,91.208,1.27,23.0,91.728,1.424,19.0,14.0
2022,miami-grand-prix,Norris,McLaren,92.615,1.517,26.0,90.535,0.597,20.0,91.594,1.29,18.0,8.0
2022,miami-grand-prix,Alonso,Alpine,92.884,1.786,31.0,90.372,0.434,20.0,91.036,0.732,18.0,11.0
2022,miami-grand-prix,Zhou,Alfa Romeo,93.02,1.922,23.0,90.86,0.922,24.0,92.051,1.747,16.0,17.0
2022,miami-grand-prix,Vettel,Aston Martin,93.024,1.926,24.0,91.393,1.455,23.0,91.049,0.745,24.0,13.0
2022,miami-grand-prix,Stroll,Aston Martin,93.576,2.478,23.0,91.631,1.693,23.0,91.665,1.361,22.0,10.0
2022,miami-grand-prix,Tsunoda,AlphaTauri,94.043,2.945,27.0,91.26,1.322,23.0,91.659,1.355,24.0,9.0
2022,miami-grand-prix,Schumacher,Haas,94.945,3.847,20.0,91.587,1.649,21.0,91.05,0.746,19.0,15.0
2022,miami-grand-prix,Latifi,Williams,95.637,4.539,27.0,92.913,2.975,14.0,92.376,2.072,16.0,19.0
2022,spanish-grand-prix,Leclerc,Ferrari,79.828,0.0,27.0,79.67,0.0,29.0,79.772,0.0,23.0,1.0
2022,spanish-grand-prix,Sainz,Ferrari,79.907,0.079,27.0,79.99,0.32,31.0,80.129,0.357,23.0,3.0
2022,spanish-grand-prix,Verstappen,Red Bull,80.164,0.336,28.0,80.006,0.336,27.0,79.844,0.072,12.0,2.0
2022,spanish-grand-prix,Russell,Mercedes,80.59,0.762,28.0,79.787,0.117,27.0,79.92,0.148,16.0,4.0
2022,spanish-grand-prix,Alonso,Alpine,80.768,0.94,24.0,80.203,0.533,26.0,80.981,1.209,17.0,17.0
2022,spanish-grand-prix,Hamilton,Mercedes,80.811,0.983,27.0,79.874,0.204,26.0,80.002,0.23,18.0,6.0
2022,spanish-grand-prix,Norris,McLaren,81.279,1.451,24.0,83.388,3.718,6.0,80.403,0.631,18.0,11.0
2022,spanish-grand-prix,Ricciardo,McLaren,81.737,1.909,23.0,81.385,1.715,22.0,80.91,1.138,17.0,9.0
2022,spanish-grand-prix,Tsunoda,AlphaTauri,81.814,1.986,28.0,81.285,1.615,29.0,81.449,1.677,22.0,13.0
2022,spanish-grand-prix,Ocon,Alpine,81.891,2.063,26.0,80.745,1.075,27.0,80.882,1.11,18.0,12.0
2022,spanish-grand-prix,Stroll,Aston Martin,81.92,2.092,23.0,81.249,1.579,32.0,81.52,1.748,23.0,18.0
2022,spanish-grand-prix,Magnussen,Haas,82.089,2.261,16.0,81.013,1.343,24.0,80.646,0.874,21.0,8.0
2022,spanish-grand-prix,Schumacher,Haas,82.146,2.318,21.0,80.757,1.087,25.0,85.467,5.695,4.0,10.0
2022,spanish-grand-prix,Vettel,Aston Martin,82.164,2.336,20.0,80.703,1.033,31.0,80.944,1.172,24.0,16.0
2022,spanish-grand-prix,Bottas,Alfa Romeo,82.614,2.786,25.0,81.828,2.158,3.0,80.781,1.009,24.0,7.0
2022,spanish-grand-prix,Latifi,Williams,83.011,3.183,27.0,83.197,3.527,25.0,82.419,2.647,18.0,20.0
2022,monaco-grand-prix,Leclerc,Ferrari,74.531,0.0,29.0,72.656,0.0,30.0,72.517,0.041,29.0,1.0
2022,monaco-grand-prix,Pérez,Red Bull,74.57,0.039,30.0,73.035,0.379,31.0,72.476,0.0,27.0,3.0
2022,monaco-grand-prix,Sainz,Ferrari,74.601,0.07,28.0,72.7,0.044,32.0,72.846,0.37,28.0,2.0
2022,monaco-grand-prix,Verstappen,Red Bull,74.712,0.181,26.0,73.103,0.447,33.0,72.881,0.405,29.0,4.0
2022,monaco-grand-prix,Norris,McLaren,75.056,0.525,31.0,73.294,0.638,24.0,73.226,0.75,19.0,5.0
2022,monaco-grand-prix,Gasly,AlphaTauri,75.083,0.552,33.0,73.636,0.98,32.0,73.21,0.734,22.0,17.0
2022,monaco-grand-prix,Russell,Mercedes,75.211,0.68,34.0,73.406,0.75,31.0,73.476,1.0,26.0,6.0
2022,monaco-grand-prix,Vettel,Aston Martin,75.387,0.856,33.0,74.059,1.403,32.0,73.838,1.362,28.0,9.0
2022,monaco-grand-prix,Hamilton,Mercedes,75.499,0.968,29.0,74.267,1.611,29.0,73.375,0.899,26.0,8.0
2022,monaco-grand-prix,Tsunoda,AlphaTauri,75.536,1.005,36.0,74.134,1.478,27.0,73.645,1.169,25.0,11.0
2022,monaco-grand-prix,Stroll,Aston Martin,75.539,1.008,26.0,74.623,1.967,29.0,74.639,2.163,20.0,18.0
2022,monaco-grand-prix,Alonso,Alpine,75.749,1.218,28.0,73.912,1.256,31.0,73.585,1.109,23.0,7.0
2022,monaco-grand-prix,Magnussen,Haas,75.806,1.275,30.0,74.239,1.583,32.0,73.436,0.96,24.0,13.0
2022,monaco-grand-prix,Albon,Williams,76.11,1.579,39.0,74.486,1.83,33.0,73.882,1.406,22.0,16.0
2022,monaco-grand-prix,Ocon,Alpine,76.315,1.784,24.0,75.216,2.56,34.0,74.26,1.784,22.0,10.0
2022,monaco-grand-prix,Zhou,Alfa Romeo,76.417,1.886,27.0,74.525,1.869,23.0,74.861,2.385,25.0,20.0
2022,monaco-grand-prix,Latifi,Williams,77.714,3.183,30.0,76.276,3.62,33.0,74.91,2.434,26.0,19.0
2022,monaco-grand-prix,Schumacher,Haas,78.636,4.105,12.0,74.894,2.238,33.0,73.827,1.351,26.0,15.0
2022,azerbaijan-grand-prix,Pérez,Red Bull,105.476,0.0,21.0,103.472,0.248,22.0,103.17,0.0,18.0,2.0
2022,azerbaijan-grand-prix,Leclerc,Ferrari,105.603,0.127,21.0,103.224,0.0,24.0,103.24,0.07,19.0,1.0
2022,azerbaijan-grand-prix,Verstappen,Red Bull,105.81,0.334,25.0,103.58,0.356,18.0,103.449,0.279,14.0,3.0
2022,azerbaijan-grand-prix,Sainz,Ferrari,106.012,0.536,22.0,104.274,1.05,25.0,103.596,0.426,19.0,4.0
2022,azerbaijan-grand-prix,Alonso,Alpine,106.571,1.095,22.0,104.142,0.918,22.0,104.842,1.672,14.0,10.0
2022,azerbaijan-grand-prix,Hamilton,Mercedes,106.667,1.191,21.0,104.874,1.65,25.0,104.845,1.675,19.0,7.0
2022,azerbaijan-grand-prix,Tsunoda,AlphaTauri,106.696,1.22,25.0,104.567,1.343,24.0,104.964,1.794,20.0,8.0
2022,azerbaijan-grand-prix,Russell,Mercedes,106.705,1.229,24.0,104.548,1.324,26.0,104.573,1.403,17.0,5.0
2022,azerbaijan-grand-prix,Gasly,AlphaTauri,106.83,1.354,25.0,104.315,1.091,26.0,104.491,1.321,21.0,6.0
2022,azerbaijan-grand-prix,Ocon,Alpine,106.917,1.441,21.0,104.609,1.385,24.0,104.685,1.515,15.0,13.0
2022,azerbaijan-grand-prix,Norris,McLaren,107.691,2.215,19.0,104.771,1.547,23.0,104.418,1.248,13.0,11.0
2022,azerbaijan-grand-prix,Stroll,Aston Martin,107.847,2.371,24.0,104.874,1.65,26.0,104.879,1.709,17.0,19.0
2022,azerbaijan-grand-prix,Magnussen,Haas,107.946,2.47,24.0,105.588,2.364,26.0,104.919,1.749,17.0,16.0
2022,azerbaijan-grand-prix,Vettel,Aston Martin,107.97,2.494,22.0,104.781,1.557,27.0,104.689,1.519,18.0,9.0
2022,azerbaijan-grand-prix,Bottas,Alfa Romeo,108.078,2.602,22.0,105.115,1.891,25.0,105.574,2.404,17.0,15.0
2022,azerbaijan-grand-prix,Zhou,Alfa Romeo,108.222,2.746,24.0,105.264,2.04,24.0,104.913,1.743,18.0,14.0
2022,azerbaijan-grand-prix,Albon,Williams,108.419,2.943,22.0,106.397,3.173,13.0,105.479,2.309,17.0,17.0
2022,azerbaijan-grand-prix,Ricciardo,McLaren,108.81,3.334,22.0,105.059,1.835,25.0,104.476,1.306,19.0,12.0
2022,azerbaijan-grand-prix,Latifi,Williams,110.921,5.445,7.0,107.218,3.994,26.0,106.07,2.9,17.0,18.0
2022,azerbaijan-grand-prix,Schumacher,Haas,118.332,12.856,3.0,106.425,3.201,21.0,105.532,2.362,19.0,20.0
2022,canadian-grand-prix,Verstappen,Red Bull,75.158,0.0,27.0,74.127,0.0,33.0,94.616,0.78,10.0,1.0
2022,canadian-grand-prix,Sainz,Ferrari,75.404,0.246,34.0,74.352,0.225,32.0,94.778,0.942,18.0,3.0
2022,canadian-grand-prix,Alonso,Alpine,75.531,0.373,31.0,74.543,0.416,24.0,93.836,0.0,15.0,2.0
2022,canadian-grand-prix,Pérez,Red Bull,75.619,0.461,32.0,75.167,1.04,29.0,94.498,0.662,10.0,13.0
2022,canadian-grand-prix,Russell,Mercedes,75.822,0.664,29.0,74.971,0.844,31.0,94.259,0.423,11.0,8.0
2022,canadian-grand-prix,Stroll,Aston Martin,75.877,0.719,32.0,75.396,1.269,34.0,95.531,1.695,23.0,18.0
2022,canadian-grand-prix,Hamilton,Mercedes,75.877,0.719,27.0,75.421,1.294,25.0,95.692,1.856,12.0,4.0
2022,canadian-grand-prix,Vettel,Aston Martin,76.041,0.883,33.0,74.442,0.315,35.0,93.891,0.055,18.0,17.0
2022,canadian-grand-prix,Ricciardo,McLaren,76.083,0.925,29.0,75.033,0.906,31.0,94.11,0.274,14.0,9.0
2022,canadian-grand-prix,Gasly,AlphaTauri,76.165,1.007,29.0,74.879,0.752,34.0,93.889,0.053,18.0,16.0
2022,canadian-grand-prix,Norris,McLaren,76.211,1.053,17.0,74.987,0.86,30.0,94.248,0.412,13.0,14.0
2022,canadian-grand-prix,Albon,Williams,76.308,1.15,29.0,76.171,2.044,30.0,95.761,1.925,17.0,12.0
2022,canadian-grand-prix,Tsunoda,AlphaTauri,76.322,1.164,33.0,75.567,1.44,37.0,96.261,2.425,27.0,20.0
2022,canadian-grand-prix,Ocon,Alpine,76.421,1.263,26.0,75.119,0.992,32.0,94.003,0.167,16.0,7.0
2022,canadian-grand-prix,Zhou,Alfa Romeo,77.152,1.994,30.0,75.526,1.399,31.0,95.213,1.377,15.0,10.0
2022,canadian-grand-prix,Schumacher,Haas,77.223,2.065,25.0,75.516,1.389,35.0,97.388,3.552,18.0,6.0
2022,canadian-grand-prix,Latifi,Williams,77.241,2.083,33.0,76.509,2.382,27.0,98.394,4.558,11.0,19.0
2022,canadian-grand-prix,Magnussen,Haas,77.555,2.397,31.0,75.499,1.372,34.0,95.643,1.807,17.0,5.0
2022,british-grand-prix,Bottas,Alfa Romeo,102.249,0.0,9.0,90.0,1.058,29.0,89.185,1.284,20.0,12.0
2022,british-grand-prix,Hamilton,Mercedes,102.781,0.532,10.0,89.105,0.163,21.0,88.488,0.587,24.0,5.0
2022,british-grand-prix,Sainz,Ferrari,102.967,0.718,8.0,88.942,0.0,28.0,88.689,0.788,21.0,1.0
2022,british-grand-prix,Leclerc,Ferrari,103.801,1.552,7.0,89.404,0.462,25.0,88.348,0.447,21.0,3.0
2022,british-grand-prix,Schumacher,Haas,103.895,1.646,3.0,90.609,1.667,29.0,89.51,1.609,21.0,19.0
2022,british-grand-prix,Zhou,Alfa Romeo,106.171,3.922,4.0,90.271,1.329,27.0,89.752,1.851,17.0,9.0
2022,british-grand-prix,Magnussen,Haas,108.161,5.912,3.0,90.48,1.538,27.0,90.523,2.622,19.0,17.0
2022,british-grand-prix,Stroll,Aston Martin,111.243,8.994,5.0,89.942,1.0,17.0,89.892,1.991,26.0,20.0
