Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position,Qualifying Time
2016,singapore-grand-prix,Ricciardo,Red Bull,105.872,0.049,27.0,104.557,0.405,26.0,104.903,0.551,12.0,2,104.255
2016,singapore-grand-prix,Vettel,Ferrari,106.287,0.464,22.0,105.161,1.009,33.0,105.104,0.752,13.0,22,109.116
2016,singapore-grand-prix,Hamilton,Mercedes,106.426,0.603,24.0,105.275,1.123,10.0,105.806,1.454,9.0,3,105.167
2016,singapore-grand-prix,Rosberg,Mercedes,106.513,0.69,22.0,104.152,0.0,34.0,104.352,0.0,15.0,1,105.316
2016,singapore-grand-prix,Räikkönen,Ferrari,106.89,1.067,20.0,104.427,0.275,34.0,104.86,0.508,15.0,5,104.964
2016,singapore-grand-prix,Sainz,Toro Rosso,106.936,1.113,28.0,105.507,1.355,33.0,105.879,1.527,17.0,6,105.499
2016,singapore-grand-prix,Kvyat,Toro Rosso,107.683,1.86,29.0,106.029,1.877,35.0,105.503,1.151,19.0,7,105.291
2016,singapore-grand-prix,Massa,Williams,108.044,2.221,27.0,106.856,2.704,30.0,106.529,2.177,17.0,12,106.056
2016,singapore-grand-prix,Gutiérrez,Haas,108.109,2.286,23.0,106.727,2.575,36.0,106.316,1.964,16.0,14,105.465
2016,singapore-grand-prix,Alonso,McLaren,108.202,2.379,21.0,105.779,1.627,30.0,106.164,1.812,13.0,9,105.37299999999999
2016,singapore-grand-prix,Pérez,Force India,108.214,2.391,28.0,106.063,1.911,26.0,106.112,1.76,15.0,10,105.20400000000001
2016,singapore-grand-prix,Hülkenberg,Force India,108.359,2.536,28.0,105.182,1.03,35.0,105.316,0.964,13.0,8,106.081
2016,singapore-grand-prix,Bottas,Williams,108.453,2.63,26.0,106.96,2.808,30.0,105.947,1.595,16.0,11,106.086
2016,singapore-grand-prix,Nasr,Sauber,109.595,3.772,16.0,107.531,3.379,29.0,107.293,2.941,18.0,18,106.86
2016,singapore-grand-prix,Button,McLaren,109.615,3.792,20.0,106.574,2.422,30.0,107.277,2.925,16.0,13,105.262
2016,singapore-grand-prix,Palmer,Renault,109.794,3.971,27.0,107.166,3.014,34.0,108.689,4.337,13.0,19,106.96000000000001
2016,singapore-grand-prix,Magnussen,Renault,110.263,4.44,29.0,107.161,3.009,30.0,107.116,2.764,11.0,17,106.825
2016,singapore-grand-prix,Wehrlein,Manor,111.112,5.289,23.0,108.505,4.353,33.0,109.201,4.849,10.0,20,107.667
2016,singapore-grand-prix,Ericsson,Sauber,111.479,5.656,16.0,108.487,4.335,32.0,107.956,3.604,20.0,16,106.42699999999999
2016,singapore-grand-prix,Ocon,Manor,112.379,6.556,33.0,108.823,4.671,29.0,109.565,5.213,14.0,21,108.29599999999999
2016,malaysian-grand-prix,Rosberg,Mercedes,95.227,0.0,25.0,95.177,0.233,36.0,95.053,0.619,16.0,2,94.46000000000001
2016,malaysian-grand-prix,Hamilton,Mercedes,95.721,0.494,25.0,94.944,0.0,35.0,94.434,0.0,16.0,1,94.444
2016,malaysian-grand-prix,Räikkönen,Ferrari,96.315,1.088,16.0,95.842,0.898,31.0,95.15,0.716,15.0,6,94.556
2016,malaysian-grand-prix,Vettel,Ferrari,96.331,1.104,18.0,95.605,0.661,37.0,95.17,0.736,14.0,5,94.557
2016,malaysian-grand-prix,Alonso,McLaren,96.51,1.283,18.0,96.296,1.352,27.0,101.199,6.765,15.0,22,97.155
2016,malaysian-grand-prix,Ricciardo,Red Bull,96.753,1.526,27.0,96.337,1.393,30.0,95.461,1.027,22.0,4,95.07900000000001
2016,malaysian-grand-prix,Verstappen,Red Bull,96.973,1.746,26.0,96.037,1.093,29.0,94.879,0.445,14.0,3,95.443
2016,malaysian-grand-prix,Hülkenberg,Force India,97.513,2.286,26.0,96.39,1.446,37.0,95.776,1.342,16.0,8,94.827
2016,malaysian-grand-prix,Pérez,Force India,97.601,2.374,27.0,96.284,1.34,33.0,96.259,1.825,15.0,7,95.068
2016,malaysian-grand-prix,Button,McLaren,97.613,2.386,20.0,96.715,1.771,22.0,96.363,1.929,11.0,9,95.267
2016,malaysian-grand-prix,Kvyat,Toro Rosso,97.847,2.62,29.0,97.297,2.353,29.0,96.752,2.318,20.0,15,95.695
2016,malaysian-grand-prix,Bottas,Williams,97.861,2.634,17.0,97.016,2.072,37.0,95.902,1.468,17.0,11,95.166
2016,malaysian-grand-prix,Grosjean,Haas,97.886,2.659,22.0,97.789,2.845,25.0,96.687,2.253,15.0,12,95.4
2016,malaysian-grand-prix,Gutiérrez,Haas,97.921,2.694,20.0,97.048,2.104,28.0,96.553,2.119,14.0,13,95.658
2016,malaysian-grand-prix,Sainz,Toro Rosso,98.055,2.828,25.0,96.836,1.892,30.0,96.222,1.788,18.0,16,95.60499999999999
2016,malaysian-grand-prix,Nasr,Sauber,98.184,2.957,18.0,97.547,2.603,26.0,97.106,2.672,18.0,18,95.949
2016,malaysian-grand-prix,Ericsson,Sauber,98.313,3.086,20.0,97.449,2.505,28.0,96.765,2.331,19.0,17,95.816
2016,malaysian-grand-prix,Massa,Williams,98.339,3.112,24.0,97.11,2.166,19.0,96.227,1.793,20.0,10,95.267
2016,malaysian-grand-prix,Palmer,Renault,99.148,3.921,23.0,96.94,1.996,36.0,96.604,2.17,20.0,19,95.999
2016,malaysian-grand-prix,Ocon,Manor,100.036,4.809,28.0,97.99,3.046,36.0,97.961,3.527,17.0,20,96.451
2016,malaysian-grand-prix,Wehrlein,Manor,100.627,5.4,26.0,97.878,2.934,34.0,98.089,3.655,13.0,21,96.587
2016,japanese-grand-prix,Rosberg,Mercedes,92.431,0.0,24.0,92.25,0.0,35.0,92.092,0.0,14.0,1,91.858
2016,japanese-grand-prix,Hamilton,Mercedes,92.646,0.215,21.0,92.322,0.072,35.0,93.284,1.192,12.0,2,92.218
2016,japanese-grand-prix,Vettel,Ferrari,93.525,1.094,19.0,93.103,0.853,34.0,92.731,0.639,13.0,4,91.65899999999999
2016,japanese-grand-prix,Räikkönen,Ferrari,93.817,1.386,17.0,92.573,0.323,26.0,93.011,0.919,12.0,3,91.674
2016,japanese-grand-prix,Ricciardo,Red Bull,94.112,1.681,23.0,94.15,1.9,29.0,92.394,0.302,10.0,6,92.538
2016,japanese-grand-prix,Verstappen,Red Bull,94.379,1.948,26.0,93.061,0.811,29.0,92.784,0.692,9.0,5,92.487
2016,japanese-grand-prix,Hülkenberg,Force India,94.53,2.099,28.0,93.873,1.623,35.0,93.646,1.554,11.0,9,92.44800000000001
2016,japanese-grand-prix,Pérez,Force India,94.767,2.336,30.0,93.57,1.32,37.0,93.921,1.829,11.0,7,92.682
2016,japanese-grand-prix,Alonso,McLaren,95.003,2.572,10.0,93.985,1.735,37.0,93.714,1.622,12.0,15,92.819
2016,japanese-grand-prix,Bottas,Williams,95.381,2.95,31.0,94.028,1.778,33.0,93.865,1.773,9.0,11,92.38300000000001
2016,japanese-grand-prix,Kvyat,Toro Rosso,95.446,3.015,23.0,94.305,2.055,27.0,94.037,1.945,12.0,13,92.64500000000001
2016,japanese-grand-prix,Sainz,Toro Rosso,95.672,3.241,27.0,94.086,1.836,33.0,116.323,24.231,3.0,14,92.789
2016,japanese-grand-prix,Button,McLaren,95.677,3.246,24.0,94.398,2.148,29.0,94.548,2.456,11.0,17,92.851
2016,japanese-grand-prix,Grosjean,Haas,95.688,3.257,17.0,94.241,1.991,33.0,94.272,2.18,13.0,8,92.458
2016,japanese-grand-prix,Nasr,Sauber,95.967,3.536,15.0,94.824,2.574,26.0,94.388,2.296,12.0,20,93.332
2016,japanese-grand-prix,Massa,Williams,96.169,3.738,23.0,94.127,1.877,33.0,93.271,1.179,13.0,12,92.562
2016,japanese-grand-prix,Gutiérrez,Haas,96.219,3.788,21.0,94.643,2.393,11.0,93.787,1.695,16.0,10,92.62
2016,japanese-grand-prix,Ericsson,Sauber,96.294,3.863,19.0,96.318,4.068,26.0,94.544,2.452,13.0,19,93.22200000000001
2016,japanese-grand-prix,Magnussen,Renault,96.822,4.391,30.0,94.339,2.089,36.0,93.639,1.547,10.0,18,93.023
2016,japanese-grand-prix,Ocon,Manor,97.797,5.366,29.0,95.4,3.15,37.0,95.23,3.138,13.0,21,93.35300000000001
2016,japanese-grand-prix,Wehrlein,Manor,97.966,5.535,24.0,95.292,3.042,30.0,97.256,5.164,10.0,22,93.561
2016,japanese-grand-prix,Palmer,Renault,97.992,5.561,13.0,94.76,2.51,40.0,93.639,1.547,13.0,16,92.79599999999999
2016,united-states-grand-prix,Hamilton,Mercedes,97.428,0.0,25.0,97.649,0.291,32.0,97.483,0.717,12.0,1.0,96.29599999999999
2016,united-states-grand-prix,Rosberg,Mercedes,97.743,0.315,27.0,97.358,0.0,33.0,97.784,1.018,10.0,2.0,96.39699999999999
2016,united-states-grand-prix,Verstappen,Red Bull,99.379,1.951,28.0,98.258,0.9,27.0,96.766,0.0,16.0,4.0,96.613
2016,united-states-grand-prix,Räikkönen,Ferrari,99.407,1.979,21.0,98.865,1.507,31.0,97.284,0.518,15.0,5.0,96.985
2016,united-states-grand-prix,Hülkenberg,Force India,99.712,2.284,27.0,98.508,1.15,32.0,97.948,1.182,17.0,7.0,96.95
2016,united-states-grand-prix,Bottas,Williams,99.776,2.348,30.0,99.197,1.839,34.0,98.188,1.422,16.0,8.0,97.456
2016,united-states-grand-prix,Ricciardo,Red Bull,99.963,2.535,26.0,97.552,0.194,33.0,97.032,0.266,19.0,3.0,96.759
2016,united-states-grand-prix,Vettel,Ferrari,99.988,2.56,15.0,98.178,0.82,35.0,97.894,1.128,8.0,6.0,97.15100000000001
2016,united-states-grand-prix,Kvyat,Toro Rosso,100.131,2.703,16.0,99.202,1.844,36.0,98.691,1.925,16.0,13.0,97.844
2016,united-states-grand-prix,Sainz,Toro Rosso,100.14,2.712,26.0,98.971,1.613,31.0,98.71,1.944,6.0,10.0,97.744
2016,united-states-grand-prix,Massa,Williams,100.191,2.763,27.0,99.281,1.923,30.0,98.607,1.841,15.0,9.0,97.402
2016,united-states-grand-prix,Nasr,Sauber,100.287,2.859,16.0,99.189,1.831,28.0,99.509,2.743,14.0,21.0,98.583
2016,united-states-grand-prix,Alonso,McLaren,100.362,2.934,26.0,98.801,1.443,30.0,98.452,1.686,13.0,12.0,97.913
2016,united-states-grand-prix,Grosjean,Haas,100.826,3.398,15.0,99.554,2.196,24.0,99.097,2.331,13.0,17.0,98.30799999999999
2016,united-states-grand-prix,Gutiérrez,Haas,100.97,3.542,15.0,100.114,2.756,26.0,98.939,2.173,13.0,14.0,98.053
2016,united-states-grand-prix,Ericsson,Sauber,101.17,3.742,17.0,100.219,2.861,28.0,99.239,2.473,14.0,16.0,98.03999999999999
2016,united-states-grand-prix,Button,McLaren,101.663,4.235,21.0,98.713,1.355,29.0,98.212,1.446,14.0,19.0,98.327
2016,united-states-grand-prix,Magnussen,Renault,101.942,4.514,22.0,99.159,1.801,23.0,99.105,2.339,14.0,18.0,98.31700000000001
2016,united-states-grand-prix,Palmer,Renault,102.332,4.904,31.0,99.455,2.097,34.0,98.528,1.762,14.0,15.0,98.084
2016,united-states-grand-prix,Ocon,Manor,103.874,6.446,27.0,100.086,2.728,27.0,99.771,3.005,19.0,22.0,98.806
2016,mexican-grand-prix,Hamilton,Mercedes,80.914,0.0,34.0,79.794,0.004,37.0,79.231,0.094,23.0,1,79.447
2016,mexican-grand-prix,Vettel,Ferrari,80.993,0.079,23.0,79.79,0.0,47.0,79.937,0.8,16.0,7,79.865
2016,mexican-grand-prix,Räikkönen,Ferrari,81.072,0.158,19.0,80.259,0.469,37.0,79.994,0.857,16.0,6,79.554
2016,mexican-grand-prix,Pérez,Force India,81.2,0.286,23.0,81.579,1.789,41.0,80.472,1.335,20.0,12,80.30799999999999
2016,mexican-grand-prix,Hülkenberg,Force India,81.409,0.495,23.0,80.574,0.784,43.0,80.255,1.118,21.0,5,80.599
2016,mexican-grand-prix,Bottas,Williams,81.447,0.533,34.0,80.629,0.839,41.0,79.811,0.674,19.0,8,80.338
2016,mexican-grand-prix,Rosberg,Mercedes,81.673,0.759,32.0,80.225,0.435,46.0,79.618,0.481,27.0,2,79.996
2016,mexican-grand-prix,Ricciardo,Red Bull,81.727,0.813,27.0,80.448,0.658,43.0,79.37,0.233,17.0,4,79.713
2016,mexican-grand-prix,Massa,Williams,81.836,0.922,31.0,81.326,1.536,45.0,79.997,0.86,22.0,9,80.423
2016,mexican-grand-prix,Kvyat,Toro Rosso,82.215,1.301,29.0,81.193,1.403,39.0,80.586,1.449,20.0,18,81.45400000000001
2016,mexican-grand-prix,Grosjean,Haas,82.5,1.586,21.0,82.105,2.315,14.0,81.601,2.464,15.0,21,81.916
2016,mexican-grand-prix,Sainz,Toro Rosso,82.563,1.649,32.0,80.974,1.184,46.0,80.325,1.188,22.0,10,80.457
2016,mexican-grand-prix,Ericsson,Sauber,82.723,1.809,17.0,81.997,2.207,42.0,81.245,2.108,21.0,15,81.062
2016,mexican-grand-prix,Verstappen,Red Bull,82.877,1.963,10.0,80.619,0.829,42.0,79.137,0.0,16.0,3,79.874
2016,mexican-grand-prix,Gutiérrez,Haas,82.91,1.996,23.0,82.408,2.618,33.0,81.338,2.201,16.0,17,81.401
2016,mexican-grand-prix,Alonso,McLaren,83.089,2.175,25.0,81.003,1.213,25.0,80.6,1.463,18.0,11,80.55199999999999
2016,mexican-grand-prix,Nasr,Sauber,83.089,2.175,12.0,82.037,2.247,43.0,82.354,3.217,18.0,19,81.69200000000001
2016,mexican-grand-prix,Button,McLaren,83.342,2.428,24.0,81.198,1.408,39.0,81.152,2.015,19.0,13,81.333
2016,mexican-grand-prix,Magnussen,Renault,83.556,2.642,32.0,81.442,1.652,39.0,81.345,2.208,17.0,14,81.254
2016,mexican-grand-prix,Ocon,Manor,84.083,3.169,30.0,82.298,2.508,44.0,81.921,2.784,22.0,20,81.881
2016,mexican-grand-prix,Wehrlein,Manor,84.35,3.436,28.0,81.98,2.19,42.0,81.758,2.621,23.0,16,81.363
2016,brazilian-grand-prix,Hamilton,Mercedes,71.895,0.0,32.0,72.271,0.0,41.0,71.833,0.093,21.0,1.0,71.511
2016,brazilian-grand-prix,Verstappen,Red Bull,71.991,0.096,29.0,72.928,0.657,45.0,72.077,0.337,19.0,4.0,71.957
2016,brazilian-grand-prix,Rosberg,Mercedes,72.125,0.23,26.0,72.301,0.03,40.0,71.74,0.0,19.0,2.0,71.815
2016,brazilian-grand-prix,Ricciardo,Red Bull,72.371,0.476,27.0,72.828,0.557,43.0,72.287,0.547,21.0,6.0,72.409
2016,brazilian-grand-prix,Bottas,Williams,73.129,1.234,36.0,72.761,0.49,47.0,72.614,0.874,27.0,11.0,72.68
2016,brazilian-grand-prix,Pérez,Force India,73.289,1.394,31.0,73.918,1.647,38.0,73.231,1.491,19.0,9.0,72.684
2016,brazilian-grand-prix,Hülkenberg,Force India,73.293,1.398,33.0,73.299,1.028,42.0,73.203,1.463,14.0,8.0,72.428
2016,brazilian-grand-prix,Massa,Williams,73.318,1.423,33.0,72.789,0.518,43.0,72.99,1.25,26.0,13.0,72.432
2016,brazilian-grand-prix,Vettel,Ferrari,73.567,1.672,24.0,73.002,0.731,45.0,71.959,0.219,14.0,5.0,72.159
2016,brazilian-grand-prix,Räikkönen,Ferrari,73.569,1.674,26.0,73.047,0.776,24.0,72.027,0.287,16.0,3.0,72.1
2016,brazilian-grand-prix,Sainz,Toro Rosso,73.711,1.816,22.0,73.801,1.53,47.0,73.293,1.553,20.0,15.0,72.95
2016,brazilian-grand-prix,Kvyat,Toro Rosso,74.09,2.195,15.0,73.689,1.418,46.0,73.609,1.869,13.0,14.0,73.071
2016,brazilian-grand-prix,Button,McLaren,74.252,2.357,27.0,73.44,1.169,19.0,73.75,2.01,9.0,17.0,73.276
2016,brazilian-grand-prix,Alonso,McLaren,74.296,2.401,26.0,73.572,1.301,18.0,73.002,1.262,12.0,10.0,72.7
2016,brazilian-grand-prix,Grosjean,Haas,74.507,2.612,25.0,74.074,1.803,35.0,73.344,1.604,15.0,7.0,72.893
2016,brazilian-grand-prix,Nasr,Sauber,74.631,2.736,21.0,74.309,2.038,40.0,73.992,2.252,14.0,22.0,73.681
2016,brazilian-grand-prix,Ocon,Manor,74.827,2.932,30.0,74.317,2.046,46.0,74.222,2.482,21.0,20.0,73.432
2016,brazilian-grand-prix,Palmer,Renault,74.908,3.013,32.0,74.436,2.165,43.0,72.968,1.228,19.0,16.0,73.259
2016,brazilian-grand-prix,Wehrlein,Manor,74.948,3.053,32.0,74.958,2.687,22.0,73.972,2.232,20.0,19.0,73.42699999999999
2016,abu-dhabi-grand-prix,Hamilton,Mercedes,102.869,0.0,28.0,100.861,0.0,36.0,101.065,0.29,15.0,1.0,99.487
2016,abu-dhabi-grand-prix,Rosberg,Mercedes,103.243,0.374,31.0,100.94,0.079,38.0,101.168,0.393,19.0,2.0,100.511
2016,abu-dhabi-grand-prix,Verstappen,Red Bull,103.297,0.428,26.0,101.389,0.528,24.0,100.912,0.137,21.0,6.0,100.424
2016,abu-dhabi-grand-prix,Ricciardo,Red Bull,103.362,0.493,27.0,101.39,0.529,33.0,101.831,1.056,20.0,3.0,101.00200000000001
2016,abu-dhabi-grand-prix,Vettel,Ferrari,104.005,1.136,27.0,101.13,0.269,31.0,100.775,0.0,16.0,5.0,100.34100000000001
2016,abu-dhabi-grand-prix,Pérez,Force India,104.155,1.286,23.0,102.041,1.18,35.0,101.885,1.11,19.0,8.0,100.864
2016,abu-dhabi-grand-prix,Räikkönen,Ferrari,104.556,1.687,27.0,101.464,0.603,34.0,100.999,0.224,14.0,4.0,100.338
2016,abu-dhabi-grand-prix,Sainz,Toro Rosso,104.685,1.816,21.0,104.478,3.617,5.0,103.301,2.526,10.0,21.0,102.393
2016,abu-dhabi-grand-prix,Massa,Williams,105.039,2.17,27.0,102.268,1.407,36.0,102.683,1.908,20.0,10.0,101.157
2016,abu-dhabi-grand-prix,Ericsson,Sauber,105.168,2.299,20.0,104.045,3.184,34.0,104.238,3.463,20.0,22.0,102.637
2016,abu-dhabi-grand-prix,Grosjean,Haas,105.6,2.731,13.0,103.108,2.247,17.0,102.805,2.03,17.0,14.0,101.467
2016,abu-dhabi-grand-prix,Nasr,Sauber,105.778,2.909,17.0,103.903,3.042,36.0,103.417,2.642,22.0,19.0,102.247
2016,abu-dhabi-grand-prix,Gutiérrez,Haas,105.925,3.056,20.0,103.012,2.151,35.0,102.354,1.579,16.0,13.0,101.63900000000001
2016,abu-dhabi-grand-prix,Bottas,Williams,105.94,3.071,31.0,101.959,1.098,35.0,102.076,1.301,19.0,11.0,101.19200000000001
2016,abu-dhabi-grand-prix,Palmer,Renault,106.219,3.35,33.0,103.272,2.411,33.0,102.616,1.841,18.0,15.0,101.775
2016,abu-dhabi-grand-prix,Magnussen,Renault,106.372,3.503,21.0,104.117,3.256,25.0,103.057,2.282,17.0,18.0,102.142
2016,abu-dhabi-grand-prix,Alonso,McLaren,106.379,3.51,21.0,102.366,1.505,33.0,102.585,1.81,14.0,9.0,101.616
2016,abu-dhabi-grand-prix,Wehrlein,Manor,106.458,3.589,29.0,103.754,2.893,33.0,103.145,2.37,17.0,16.0,101.886
2016,abu-dhabi-grand-prix,Button,McLaren,107.127,4.258,10.0,102.823,1.962,24.0,102.664,1.889,15.0,12.0,101.158
2016,abu-dhabi-grand-prix,Kvyat,Toro Rosso,121.989,19.12,4.0,105.948,5.087,4.0,104.105,3.33,13.0,17.0,102.003
2015,australian-grand-prix,Rosberg,Mercedes,89.557,0.0,19.0,87.697,0.0,29.0,88.821,0.954,14.0,2.0,88.906
2015,australian-grand-prix,Hamilton,Mercedes,89.586,0.029,19.0,87.797,0.1,25.0,87.867,0,11.0,1.0,88.586
2015,australian-grand-prix,Bottas,Williams,90.748,1.191,20.0,89.265,1.568,32.0,88.912,1.045,14.0,6.0,89.64099999999999
2015,australian-grand-prix,Sainz,Toro Rosso,91.014,1.457,32.0,90.071,2.374,41.0,89.869,2.002,19.0,8.0,89.59700000000001
2015,australian-grand-prix,Vettel,Ferrari,91.029,1.472,13.0,88.412,0.715,33.0,88.563,0.696,13.0,4.0,89.307
2015,australian-grand-prix,Verstappen,Toro Rosso,91.067,1.51,31.0,91.395,3.698,6.0,89.952,2.085,16.0,12.0,89.248
2015,australian-grand-prix,Räikkönen,Ferrari,91.31,1.753,14.0,88.842,1.145,33.0,89.017,1.15,13.0,5.0,89.754
2015,australian-grand-prix,Maldonado,Lotus,91.451,1.894,22.0,90.104,2.407,11.0,89.864,1.997,15.0,10.0,89.84700000000001
2015,australian-grand-prix,Kvyat,Red Bull,92.073,2.516,18.0,90.016,2.319,27.0,92.83,4.963,6.0,13.0,90.402
2015,australian-grand-prix,Pérez,Force India,92.247,2.69,22.0,90.98,3.283,32.0,90.993,3.126,17.0,15.0,89.99
2015,australian-grand-prix,Hülkenberg,Force India,92.261,2.704,19.0,90.473,2.776,30.0,90.741,2.874,14.0,14.0,89.651
2015,australian-grand-prix,Button,McLaren,94.542,4.985,6.0,91.387,3.69,21.0,91.666,3.799,13.0,17.0,91.422
2015,australian-grand-prix,Magnussen,McLaren,94.785,5.228,7.0,93.289,5.592,4.0,91.391,3.524,14.0,18.0,92.037
2015,australian-grand-prix,Grosjean,Lotus,137.782,48.225,5.0,90.205,2.508,37.0,89.481,1.614,12.0,9.0,89.537
2015,malaysian-grand-prix,Rosberg,Mercedes,100.124,0.0,20.0,100.218,0.428,26.0,99.69,0.0,13.0,3.0,99.374
2015,malaysian-grand-prix,Räikkönen,Ferrari,100.497,0.373,17.0,100.163,0.373,29.0,100.245,0.555,9.0,11.0,100.41499999999999
2015,malaysian-grand-prix,Vettel,Ferrari,100.985,0.861,13.0,100.652,0.862,29.0,100.266,0.576,13.0,2.0,99.814
2015,malaysian-grand-prix,Grosjean,Lotus,101.543,1.419,14.0,102.948,3.158,7.0,101.206,1.516,16.0,8.0,100.303
2015,malaysian-grand-prix,Sainz,Toro Rosso,101.596,1.472,26.0,102.291,2.501,31.0,100.601,0.911,19.0,15.0,99.814
2015,malaysian-grand-prix,Ricciardo,Red Bull,101.787,1.663,15.0,101.799,2.009,8.0,100.59,0.9,19.0,4.0,100.50399999999999
2015,malaysian-grand-prix,Verstappen,Toro Rosso,101.803,1.679,23.0,101.22,1.43,30.0,100.989,1.299,18.0,6.0,100.793
2015,malaysian-grand-prix,Bottas,Williams,101.882,1.758,23.0,100.45,0.66,31.0,100.406,0.716,15.0,9.0,100.249
2015,malaysian-grand-prix,Kvyat,Red Bull,102.055,1.931,18.0,100.346,0.556,17.0,101.776,2.086,14.0,5.0,100.54599999999999
2015,malaysian-grand-prix,Ericsson,Sauber,102.064,1.94,16.0,101.261,1.471,30.0,101.2,1.51,19.0,10.0,100.34
2015,malaysian-grand-prix,Massa,Williams,102.103,1.979,23.0,100.56,0.77,27.0,100.391,0.701,14.0,7.0,100.543
2015,malaysian-grand-prix,Maldonado,Lotus,102.567,2.443,19.0,101.877,2.087,15.0,101.592,1.902,18.0,12.0,100.36099999999999
2015,malaysian-grand-prix,Alonso,McLaren,102.885,2.761,20.0,102.506,2.716,25.0,101.991,2.301,13.0,18.0,101.74600000000001
2015,malaysian-grand-prix,Hülkenberg,Force India,102.893,2.769,13.0,102.33,2.54,28.0,101.804,2.114,15.0,13.0,100.83
2015,malaysian-grand-prix,Pérez,Force India,103.054,2.93,15.0,102.242,2.452,24.0,102.1,2.41,14.0,14.0,101.036
2015,malaysian-grand-prix,Button,McLaren,103.1,2.976,19.0,102.637,2.847,24.0,102.319,2.629,13.0,17.0,101.636
2015,malaysian-grand-prix,Merhi,Marussia,107.683,7.559,8.0,107.229,7.439,6.0,106.647,6.957,9.0,19.0,106.67699999999999
2015,chinese-grand-prix,Hamilton,Mercedes,99.033,0.0,21.0,97.219,0.0,32.0,97.615,0.0,14.0,1.0,98.285
2015,chinese-grand-prix,Rosberg,Mercedes,99.574,0.541,21.0,98.399,1.18,35.0,97.841,0.226,16.0,2.0,98.49600000000001
2015,chinese-grand-prix,Vettel,Ferrari,100.157,1.124,18.0,98.339,1.12,30.0,98.313,0.698,17.0,3.0,97.50200000000001
2015,chinese-grand-prix,Räikkönen,Ferrari,100.661,1.628,27.0,97.662,0.443,35.0,98.512,0.897,16.0,6.0,97.78999999999999
2015,chinese-grand-prix,Nasr,Sauber,101.012,1.979,18.0,99.032,1.813,26.0,99.591,1.976,19.0,9.0,98.521
2015,chinese-grand-prix,Ricciardo,Red Bull,101.029,1.996,21.0,98.311,1.092,24.0,99.02,1.405,8.0,7.0,98.53399999999999
2015,chinese-grand-prix,Kvyat,Red Bull,101.097,2.064,24.0,98.737,1.518,10.0,99.106,1.491,14.0,12.0,99.051
2015,chinese-grand-prix,Sainz,Toro Rosso,101.112,2.079,23.0,99.971,2.752,28.0,99.113,1.498,17.0,14.0,98.622
2015,chinese-grand-prix,Bottas,Williams,101.303,2.27,23.0,98.85,1.631,27.0,99.243,1.628,15.0,5.0,98.01400000000001
2015,chinese-grand-prix,Massa,Williams,101.304,2.271,17.0,100.423,3.204,7.0,99.41,1.795,17.0,4.0,98.43299999999999
2015,chinese-grand-prix,Maldonado,Lotus,101.335,2.302,23.0,99.444,2.225,30.0,99.766,2.151,16.0,11.0,98.563
2015,chinese-grand-prix,Verstappen,Toro Rosso,101.575,2.542,28.0,99.894,2.675,32.0,99.274,1.659,19.0,13.0,98.387
2015,chinese-grand-prix,Button,McLaren,101.845,2.812,19.0,99.275,2.056,29.0,99.694,2.079,16.0,17.0,99.27600000000001
2015,chinese-grand-prix,Ericsson,Sauber,101.918,2.885,24.0,99.751,2.532,33.0,99.559,1.944,18.0,10.0,98.941
2015,chinese-grand-prix,Pérez,Force India,102.141,3.108,22.0,100.868,3.649,24.0,99.781,2.166,17.0,15.0,98.90299999999999
2015,chinese-grand-prix,Hülkenberg,Force India,102.184,3.151,19.0,100.151,2.932,28.0,99.513,1.898,14.0,16.0,99.21600000000001
2015,chinese-grand-prix,Stevens,Marussia,105.379,6.346,18.0,104.564,7.345,8.0,102.928,5.313,15.0,19.0,102.09100000000001
2015,chinese-grand-prix,Merhi,Marussia,106.443,7.41,20.0,102.973,5.754,27.0,104.956,7.341,9.0,20.0,102.842
2015,bahrain-grand-prix,Räikkönen,Ferrari,97.827,0.0,13.0,95.174,0.527,30.0,95.141,0.542,13.0,4.0,94.568
2015,bahrain-grand-prix,Vettel,Ferrari,98.029,0.202,12.0,95.277,0.63,26.0,94.668,0.069,14.0,2.0,94.919
2015,bahrain-grand-prix,Bottas,Williams,98.39,0.563,23.0,95.28,0.633,36.0,95.393,0.794,18.0,5.0,94.161
2015,bahrain-grand-prix,Sainz,Toro Rosso,98.447,0.62,14.0,96.471,1.824,32.0,96.979,2.38,14.0,9.0,95.37100000000001
2015,bahrain-grand-prix,Ricciardo,Red Bull,98.455,0.628,17.0,95.449,0.802,27.0,96.335,1.736,8.0,7.0,94.691
2015,bahrain-grand-prix,Verstappen,Toro Rosso,98.504,0.677,22.0,96.917,2.27,26.0,96.684,2.085,11.0,15.0,95.61099999999999
2015,bahrain-grand-prix,Alonso,McLaren,98.598,0.771,18.0,96.191,1.544,22.0,96.899,2.3,11.0,14.0,95.205
2015,bahrain-grand-prix,Nasr,Sauber,98.628,0.801,17.0,95.793,1.146,27.0,96.429,1.83,18.0,12.0,95.31
2015,bahrain-grand-prix,Kvyat,Red Bull,98.661,0.834,17.0,95.883,1.236,23.0,96.548,1.949,7.0,17.0,95.8
2015,bahrain-grand-prix,Massa,Williams,98.79,0.963,21.0,95.884,1.237,35.0,95.471,0.872,15.0,6.0,94.488
